@relation Protein
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute Feature20 real
@attribute Feature21 real
@attribute Feature22 real
@attribute Feature23 real
@attribute Feature24 real
@attribute Feature25 real
@attribute Feature26 real
@attribute Feature27 real
@attribute Feature28 real
@attribute Feature29 real
@attribute Feature30 real
@attribute Feature31 real
@attribute Feature32 real
@attribute Feature33 real
@attribute Feature34 real
@attribute Feature35 real
@attribute Feature36 real
@attribute Feature37 real
@attribute Feature38 real
@attribute Feature39 real
@attribute Feature40 real
@attribute Feature41 real
@attribute Feature42 real
@attribute Feature43 real
@attribute Feature44 real
@attribute Feature45 real
@attribute class {0,1}
@data
0.9599642857142857,0.73,0.75,0.86,0.87,0.79,0.71,0.73,0.69,0.69,0.9016428571428571,0.78,0.77,0.66,0.6,0.53,0.67,0.61,0.5,0.53,0.699952380952381,0.54,0.81,0.7,0.53,0.62,0.6,0.57,0.52,0.53,0.9,0.76,0.77,0.75,0.72,0.64,0.52,0.48,0.66,0.5416105769230771,0.34,0.93,0.84,0.94,0.88,1
0.2803333333333334,0.72,0.77,0.51,0.59,0.54,0.54,0.45,0.47,0.51,0.2785714285714285,0.5033333333333334,0.71,0.71,0.74,0.76,0.68,0.68,0.65,0.64,0.28854761904761905,0.64,0.78,0.66,0.69,0.68,0.7,0.64,0.5,0.64,0.63,0.53,0.62,0.46,0.72,0.65,0.51,0.66,0.73,0.5223557692307693,0.78,0.71,0.67,0.67,0.75,1
0.4553690476190477,0.57,0.54,0.66,0.7,0.59,0.7,0.51,0.55,0.54,0.8401450216450216,0.49,0.66,0.61,0.66,0.68,0.55,0.43,0.47,0.57,0.98,0.532,0.78,0.69,0.76,0.68,0.6,0.68,0.66,0.56,0.43,0.53,0.65,0.45,0.28,0.42,0.61,0.53,0.53,0.8042307692307693,0.54,0.8,0.76,0.84,0.62,1
0.9415833333333333,0.89,0.93,0.92,0.91,0.94,0.9,0.82,0.82,0.79,0.9866666666666667,0.72,0.77,0.73,0.65,0.69,0.72,0.76,0.77,0.76,0.9747222222222223,0.88,0.86,0.79,0.67,0.75,0.72,0.71,0.7,0.75,0.82,0.68,0.75,0.78,0.81,0.57,0.7,0.67,0.79,0.7262980769230769,0.66,0.95,0.98,0.96,0.91,1
0.44072653223969005,0.51,0.6,0.62,0.63,0.72,0.64,0.67,0.67,0.71,0.22437081219434157,0.57,0.55,0.64,0.68,0.64,0.66,0.73,0.74,0.73,0.3721691986204371,0.575,0.72,0.71,0.68,0.69,0.65,0.73,0.68,0.65,0.8,0.78,0.72,0.55,0.66,0.75,0.64,0.68,0.64,0.7947115384615385,0.89,0.8,0.83,0.78,0.66,1
0.9633333333333333,0.46,0.17,0.44,0.48,0.51,0.42,0.39,0.5,0.55,0.9416666666666667,0.41,0.24,0.6,0.62,0.66,0.59,0.57,0.53,0.56,1.0,0.38,0.33,0.61,0.71,0.66,0.56,0.49,0.56,0.64,0.27,0.5,0.66,0.46,0.43,0.26,0.42,0.42,0.47,0.27872596153846146,0.28,0.33,0.29,0.23,0.42,1
0.48746536796536794,0.63,0.67,0.63,0.73,0.71,0.83,0.8,0.84,0.74,0.5305607725607725,0.5658333333333334,0.45,0.6,0.73,0.79,0.76,0.74,0.7,0.73,0.2919414017411223,0.23,0.55,0.68,0.65,0.73,0.67,0.63,0.76,0.63,0.91,0.87,0.95,0.89,0.95,0.78,0.93,0.83,0.79,0.9210096153846155,0.88,0.9,0.94,0.85,0.9,1
0.8338333333333332,0.37,0.34,0.44,0.44,0.39,0.46,0.52,0.52,0.49,0.8698333333333333,0.48,0.46,0.67,0.75,0.61,0.5,0.61,0.58,0.59,0.9164761904761904,0.5466666666666667,0.49,0.49,0.51,0.55,0.53,0.51,0.57,0.51,0.77,0.77,0.73,0.51,0.65,0.76,0.64,0.75,0.42,0.6387740384615386,0.73,0.8,0.87,0.88,0.84,1
0.8108333333333333,0.88,0.89,0.94,0.91,0.93,0.9,0.85,0.9,0.91,0.8771153846153846,0.81,0.81,0.82,0.72,0.76,0.89,0.79,0.67,0.79,0.7016309523809524,0.73,0.69,0.81,0.73,0.74,0.72,0.74,0.71,0.69,0.76,0.71,0.82,0.93,0.87,0.81,0.89,0.9,0.84,0.8238461538461539,0.72,0.95,0.97,0.97,0.89,1
0.8108333333333333,0.7,0.76,0.89,0.84,0.76,0.76,0.84,0.86,0.83,0.8771153846153846,0.75,0.86,0.88,0.78,0.75,0.7,0.67,0.69,0.75,0.7016309523809524,0.64,0.72,0.77,0.72,0.61,0.62,0.68,0.65,0.55,0.75,0.77,0.86,0.67,0.82,0.65,0.8,0.91,0.74,0.6973197115384615,0.78,0.78,0.79,0.88,0.78,1
0.1125,0.84,0.81,0.71,0.72,0.77,0.82,0.77,0.78,0.76,0.0823030303030303,0.66,0.63,0.58,0.62,0.61,0.65,0.58,0.71,0.59,0.02625,0.63,0.51,0.41,0.46,0.63,0.58,0.48,0.59,0.58,0.63,0.81,0.78,0.74,0.87,0.79,0.78,0.76,0.79,0.8238581730769231,0.79,0.94,0.95,0.95,0.89,1
0.9466666666666668,0.61,0.76,0.71,0.61,0.74,0.74,0.73,0.78,0.75,0.99,0.76,0.89,0.86,0.83,0.68,0.88,0.74,0.86,0.79,0.95,0.67,0.84,0.77,0.77,0.79,0.83,0.71,0.69,0.72,0.67,0.54,0.69,0.82,0.67,0.84,0.63,0.8,0.69,0.5220793269230771,0.68,0.75,0.78,0.84,0.69,1
0.5693333333333334,0.64,0.78,0.62,0.83,0.81,0.81,0.7,0.73,0.77,0.5715,0.56,0.52,0.47,0.44,0.5,0.46,0.51,0.41,0.5,0.5348333333333334,0.7,0.58,0.52,0.66,0.56,0.53,0.57,0.53,0.5,0.58,0.84,0.74,0.84,0.72,0.84,0.86,0.72,0.69,0.75546875,0.69,0.93,0.96,0.91,0.95,1
0.757,0.9,0.8,0.69,0.65,0.76,0.64,0.55,0.59,0.6,0.6772779165279165,0.78,0.7,0.52,0.51,0.6,0.57,0.64,0.57,0.61,0.636,0.66,0.73,0.45,0.51,0.53,0.61,0.66,0.65,0.59,0.71,0.85,0.68,0.86,0.67,0.75,0.74,0.72,0.84,0.7264783653846154,0.75,0.93,0.91,0.92,0.87,1
0.93625,0.7,0.78,0.77,0.73,0.64,0.63,0.61,0.72,0.63,0.75,0.7133333333333334,0.66,0.67,0.74,0.63,0.77,0.7,0.56,0.65,0.7325,0.69,0.66,0.63,0.74,0.72,0.81,0.81,0.77,0.65,0.7,0.57,0.71,0.75,0.79,0.58,0.75,0.67,0.67,0.804170673076923,0.52,0.87,0.83,0.81,0.6,1
0.9628982683982684,0.91,0.77,0.84,0.73,0.76,0.84,0.78,0.86,0.84,0.9810476190476191,0.86,0.77,0.83,0.73,0.74,0.67,0.69,0.75,0.72,0.9676388888888888,0.73,0.51,0.75,0.7,0.69,0.8,0.73,0.8,0.75,0.93,0.92,0.93,0.88,0.94,0.93,0.86,0.96,0.92,0.8336778846153846,0.64,0.93,0.95,0.97,0.89,1
0.4870753968253969,0.28,0.41,0.34,0.63,0.64,0.68,0.73,0.79,0.79,0.4945753968253969,0.54,0.57,0.47,0.57,0.56,0.49,0.53,0.52,0.57,0.5876037442949207,0.71,0.63,0.56,0.72,0.7,0.82,0.8,0.74,0.78,0.57,0.76,0.95,0.91,0.68,0.84,0.69,0.66,0.41,0.6681490384615386,0.77,0.89,0.9,0.76,0.78,1
0.3942738095238095,0.6,0.57,0.66,0.7,0.72,0.74,0.79,0.75,0.75,0.38927380952380947,0.71,0.7,0.68,0.65,0.72,0.77,0.72,0.68,0.69,0.39227380952380947,0.6326666666666667,0.63,0.66,0.78,0.78,0.8,0.75,0.75,0.78,0.41,0.71,0.63,0.63,0.57,0.85,0.86,0.71,0.96,0.502091346153846,0.7,0.62,0.6,0.61,0.53,1
0.48438095238095236,0.38,0.32,0.54,0.4,0.45,0.5,0.47,0.51,0.57,0.8004253246753248,0.49,0.52,0.47,0.58,0.58,0.58,0.49,0.67,0.72,0.5577142857142856,0.66,0.61,0.56,0.73,0.68,0.66,0.57,0.58,0.61,0.71,0.68,0.41,0.53,0.7,0.7,0.69,0.7,0.31,0.4833653846153847,0.58,0.7,0.65,0.71,0.71,1
0.6597142857142857,0.67,0.84,0.81,0.78,0.78,0.7,0.57,0.65,0.56,0.6647142857142857,0.75,0.63,0.63,0.75,0.75,0.68,0.58,0.56,0.66,0.6597142857142857,0.385,0.7,0.79,0.75,0.65,0.65,0.66,0.66,0.68,0.64,0.66,0.72,0.7,0.8,0.66,0.71,0.77,0.87,0.6777163461538463,0.78,1.0,0.97,0.94,0.94,1
0.93,0.94,0.92,0.67,0.76,0.78,0.72,0.71,0.69,0.7,0.9062857142857144,0.87,0.86,0.86,0.88,0.62,0.67,0.63,0.6,0.74,0.8370000000000001,0.81,0.92,0.79,0.79,0.65,0.73,0.72,0.62,0.66,0.8,0.87,0.82,0.81,0.66,0.69,0.87,0.82,0.78,0.8237379807692309,0.9,0.99,0.97,0.97,0.97,1
0.0,0.29,0.44,0.3,0.4,0.43,0.54,0.57,0.43,0.42,0.07200417603552281,0.16,0.39,0.57,0.57,0.53,0.56,0.57,0.67,0.63,0.0,0.23,0.49,0.46,0.46,0.49,0.57,0.65,0.56,0.59,0.48,0.63,0.52,0.47,0.24,0.71,0.28,0.25,0.46,0.6875961538461538,0.55,0.51,0.6,0.55,0.46,1
0.99,0.69,0.75,0.75,0.7,0.72,0.72,0.76,0.72,0.77,0.9966666666666667,0.56,0.54,0.47,0.53,0.56,0.57,0.72,0.56,0.66,0.9825476190476191,0.35,0.38,0.58,0.47,0.54,0.63,0.54,0.65,0.63,0.87,0.64,0.9,0.66,0.85,0.93,0.77,0.86,0.78,0.6874038461538461,0.56,0.91,0.94,0.87,0.93,1
0.2258430735930736,0.69,0.65,0.77,0.87,0.83,0.84,0.79,0.8,0.88,0.2158430735930736,0.83,0.57,0.62,0.74,0.73,0.74,0.77,0.67,0.74,0.2183430735930736,0.72,0.53,0.81,0.75,0.77,0.71,0.75,0.65,0.73,0.96,0.91,0.9,0.95,0.94,0.96,0.96,0.87,0.87,0.8239663461538462,0.66,0.98,0.95,0.97,0.95,1
0.8108333333333333,0.55,0.79,0.58,0.75,0.82,0.65,0.78,0.78,0.81,0.8771153846153846,0.85,0.85,0.65,0.56,0.76,0.7,0.69,0.74,0.7,0.7016309523809524,0.77,0.76,0.59,0.55,0.66,0.68,0.65,0.64,0.74,0.87,0.59,0.8,0.82,0.7,0.65,0.8,0.81,0.92,0.7946754807692309,0.75,0.96,0.97,0.93,0.92,1
0.80446679197995,0.21,0.39,0.64,0.68,0.64,0.45,0.56,0.65,0.6,0.8708033273650575,0.4833333333333333,0.6,0.56,0.59,0.59,0.5,0.69,0.56,0.67,0.99,0.66,0.5,0.62,0.53,0.48,0.57,0.65,0.65,0.59,0.73,0.9,0.8,0.64,0.77,0.82,0.58,0.65,0.7,0.6195552884615386,0.84,0.89,0.89,0.88,0.88,1
0.985,0.97,0.98,0.92,0.85,0.88,0.79,0.74,0.74,0.79,0.9783333333333333,0.94,0.78,0.7,0.72,0.69,0.67,0.74,0.73,0.69,0.923047619047619,0.92,0.8,0.72,0.68,0.71,0.69,0.69,0.66,0.63,0.75,0.49,0.5,0.67,0.7,0.86,0.63,0.92,0.94,0.7362139423076923,0.73,0.74,0.74,0.8,0.55,1
0.484670634920635,0.45,0.51,0.73,0.55,0.53,0.52,0.6,0.57,0.67,0.483670634920635,0.41,0.59,0.61,0.67,0.66,0.7,0.79,0.71,0.74,0.494670634920635,0.16,0.36,0.48,0.43,0.56,0.56,0.62,0.65,0.64,0.87,0.86,0.79,0.87,0.89,0.83,0.91,0.89,0.8,0.7463461538461539,0.92,0.98,0.97,0.97,0.98,1
0.46149999999999997,0.9,0.9,0.87,0.89,0.87,0.74,0.75,0.81,0.72,0.46038888888888885,0.75,0.83,0.64,0.68,0.69,0.64,0.61,0.61,0.54,0.7270555555555556,0.91,0.81,0.74,0.77,0.72,0.66,0.64,0.68,0.6,0.9,0.91,0.77,0.9,0.92,0.76,0.79,0.86,0.86,0.6974759615384615,0.77,0.97,0.93,0.92,0.92,1
0.8293333333333334,0.87,0.91,0.82,0.8,0.75,0.75,0.61,0.7,0.64,0.026000000000000002,0.73,0.82,0.8,0.78,0.74,0.72,0.69,0.76,0.74,0.7656666666666666,0.66,0.72,0.78,0.82,0.77,0.8,0.8,0.8,0.66,0.54,0.74,0.7,0.67,0.58,0.89,0.62,0.7,0.82,0.8139182692307692,0.71,0.93,0.92,0.91,0.93,1
0.962857142857143,0.38,0.43,0.38,0.37,0.3,0.4,0.33,0.31,0.37,1.0,0.66,0.44,0.25,0.37,0.29,0.29,0.25,0.28,0.21,0.9907142857142857,0.69,0.57,0.24,0.23,0.27,0.34,0.17,0.22,0.28,0.24,0.22,0.14,0.07,0.2,0.17,0.13,0.31,0.13,0.11390625,0.33,0.19,0.18,0.25,0.13,0
0.01767857142857143,0.09,0.39,0.36,0.55,0.6,0.5,0.58,0.51,0.58,0.06666666666666667,0.18,0.32,0.28,0.47,0.58,0.41,0.45,0.45,0.53,0.272234126984127,0.21,0.34,0.31,0.5,0.53,0.48,0.52,0.45,0.4,0.33,0.47,0.5,0.33,0.4,0.54,0.52,0.66,0.8,0.4250600961538463,0.53,0.48,0.55,0.48,0.47,0
0.11525657675657676,0.17,0.14,0.22,0.23,0.4,0.31,0.28,0.28,0.33,0.267828818221906,0.26,0.25,0.34,0.18,0.4,0.38,0.35,0.26,0.19,0.11525657675657676,0.21,0.27,0.29,0.23,0.3,0.29,0.3,0.32,0.23,0.17,0.07,0.28,0.17,0.18,0.22,0.07,0.45,0.1,0.21164663461538463,0.03,0.1,0.18,0.16,0.24,0
0.47492857142857153,0.27,0.27,0.23,0.19,0.2,0.12,0.13,0.13,0.14,0.22437081219434157,0.37666666666666665,0.43,0.41,0.41,0.25,0.31,0.36,0.25,0.36,0.47492857142857153,0.33,0.44,0.44,0.37,0.32,0.28,0.32,0.3,0.28,0.24,0.27,0.15,0.27,0.28,0.15,0.18,0.15,0.3,0.3765264423076923,0.45,0.18,0.13,0.0,0.21,0
0.1001429240693947,0.2,0.13,0.05,0.05,0.03,0.01,0.06,0.06,0.09,0.07788397861697494,0.027000000000000003,0.14,0.01,0.03,0.03,0.03,0.03,0.1,0.08,0.1001429240693947,0.01,0.13,0.04,0.07,0.07,0.11,0.09,0.19,0.18,0.01,0.0,0.03,0.03,0.03,0.04,0.01,0.05,0.07,0.08474759615384614,0.13,0.0,0.0,0.0,0.01,0
0.09152319696127749,0.02,0.01,0.08,0.03,0.05,0.04,0.01,0.09,0.07,0.07200417603552281,0.015,0.02,0.29,0.14,0.14,0.17,0.16,0.16,0.11,0.06323154363173213,0.02,0.11,0.3,0.22,0.13,0.18,0.19,0.21,0.1,0.01,0.02,0.02,0.06,0.03,0.0,0.01,0.03,0.01,0.036069711538461544,0.07,0.01,0.0,0.03,0.0,0
0.1428466533466534,0.405,0.38,0.41,0.35,0.5,0.55,0.57,0.52,0.51,0.3038800129608953,0.6058333333333333,0.38,0.57,0.63,0.69,0.76,0.73,0.7,0.76,0.2919414017411223,0.53,0.33,0.39,0.48,0.61,0.55,0.55,0.63,0.71,0.43,0.59,0.64,0.79,0.76,0.67,0.56,0.78,0.28,0.493329326923077,0.6,0.38,0.45,0.4,0.56,0
0.9571794871794872,0.5,0.49,0.52,0.51,0.52,0.37,0.41,0.51,0.31,0.9440714285714286,0.57,0.55,0.55,0.56,0.54,0.6,0.53,0.65,0.61,0.98,0.42,0.46,0.49,0.4,0.39,0.38,0.35,0.31,0.28,0.26,0.22,0.27,0.37,0.41,0.3,0.52,0.16,0.37,0.20149038461538465,0.54,0.05,0.04,0.06,0.13,0
0.0,0.12,0.02,0.07,0.13,0.16,0.1,0.18,0.16,0.22,0.0011111111111111111,0.03,0.11,0.08,0.05,0.08,0.04,0.18,0.14,0.11,0.04741519453769969,0.06,0.08,0.12,0.06,0.08,0.11,0.21,0.24,0.22,0.19,0.15,0.15,0.12,0.15,0.13,0.21,0.11,0.18,0.28903846153846147,0.22,0.11,0.11,0.08,0.01,0
0.054815260765372714,0.0,0.05,0.05,0.07,0.26,0.1,0.16,0.21,0.35,0.07788397861697494,0.02,0.02,0.1,0.05,0.15,0.36,0.35,0.22,0.36,0.054815260765372714,0.02,0.08,0.1,0.04,0.12,0.15,0.29,0.2,0.25,0.13,0.08,0.12,0.18,0.22,0.05,0.07,0.06,0.13,0.08468750000000001,0.26,0.11,0.05,0.1,0.16,0
0.7247222222222222,0.49,0.3,0.46,0.41,0.49,0.53,0.48,0.64,0.53,0.5645405705405705,0.5016666666666666,0.47,0.64,0.42,0.63,0.54,0.52,0.57,0.49,0.7663457556935818,0.2585,0.47,0.5,0.38,0.48,0.57,0.65,0.57,0.58,0.68,0.65,0.54,0.54,0.67,0.27,0.55,0.67,0.24,0.3961057692307693,0.6,0.57,0.6,0.59,0.46,0
0.6600238095238096,0.51,0.53,0.4,0.3,0.21,0.23,0.21,0.22,0.17,0.5305607725607725,0.5941666666666667,0.55,0.58,0.29,0.39,0.37,0.42,0.37,0.41,0.4775505769746392,0.79,0.69,0.51,0.26,0.42,0.4,0.33,0.37,0.35,0.09,0.2,0.07,0.07,0.17,0.13,0.13,0.44,0.28,0.30829326923076916,0.62,0.15,0.19,0.16,0.13,0
0.27226190476190476,0.47,0.44,0.35,0.26,0.27,0.25,0.27,0.17,0.2,0.47672510822510816,0.44,0.56,0.46,0.62,0.5,0.61,0.55,0.61,0.49,0.35940043290043283,0.85,0.74,0.66,0.5,0.51,0.56,0.58,0.47,0.26,0.25,0.11,0.13,0.15,0.13,0.08,0.05,0.18,0.24,0.21116586538461535,0.59,0.2,0.13,0.18,0.2,0
0.22653571428571428,0.325,0.54,0.52,0.45,0.46,0.47,0.55,0.41,0.58,0.19173809523809524,0.4,0.44,0.45,0.58,0.49,0.51,0.45,0.47,0.55,0.5118333333333334,0.49,0.65,0.57,0.57,0.61,0.52,0.57,0.43,0.51,0.63,0.26,0.61,0.37,0.56,0.76,0.58,0.52,0.53,0.4929206730769231,0.14,0.4,0.35,0.49,0.49,0
0.80446679197995,0.32,0.17,0.23,0.35,0.27,0.34,0.27,0.3,0.34,0.8708033273650575,0.3,0.16,0.17,0.11,0.12,0.24,0.13,0.18,0.08,0.99,0.54,0.29,0.3,0.31,0.26,0.23,0.18,0.18,0.24,0.11,0.36,0.21,0.27,0.15,0.29,0.08,0.15,0.55,0.16277644230769234,0.07,0.31,0.43,0.21,0.25,0
0.0,0.0,0.14,0.36,0.2,0.29,0.25,0.16,0.11,0.18,0.07788397861697494,0.0,0.07,0.26,0.2,0.2,0.31,0.25,0.17,0.19,0.0,0.0,0.08,0.32,0.26,0.19,0.35,0.24,0.18,0.21,0.11,0.12,0.22,0.17,0.13,0.1,0.16,0.01,0.08,0.055588942307692304,0.03,0.04,0.07,0.04,0.14,0
0.1001429240693947,0.02,0.12,0.16,0.25,0.29,0.34,0.23,0.32,0.33,0.07788397861697494,0.0,0.08,0.16,0.2,0.27,0.24,0.18,0.21,0.15,0.1001429240693947,0.0,0.2,0.15,0.23,0.39,0.29,0.26,0.33,0.3,0.12,0.19,0.26,0.18,0.14,0.09,0.06,0.06,0.18,0.2207692307692308,0.18,0.09,0.12,0.07,0.11,0
0.35027380952380965,0.45,0.35,0.49,0.49,0.6,0.57,0.61,0.58,0.54,0.35444047619047625,0.44,0.52,0.55,0.71,0.58,0.67,0.66,0.68,0.7,0.5029862914862916,0.29,0.39,0.37,0.5,0.57,0.63,0.7,0.68,0.58,0.57,0.38,0.79,0.5,0.64,0.49,0.49,0.69,0.42,0.5516346153846154,0.43,0.53,0.54,0.65,0.6,0
0.8340357142857142,0.52,0.6,0.58,0.64,0.52,0.73,0.71,0.72,0.71,0.9061666666666666,0.54,0.45,0.48,0.51,0.52,0.44,0.56,0.54,0.47,0.7616587301587303,0.77,0.65,0.53,0.51,0.55,0.59,0.65,0.56,0.74,0.7,0.53,0.73,0.68,0.7,0.67,0.74,0.47,0.66,0.5413701923076926,0.43,0.57,0.47,0.56,0.36,0
0.0,0.19,0.23,0.2,0.22,0.24,0.11,0.09,0.15,0.21,0.07788397861697494,0.14833333333333334,0.41,0.51,0.41,0.31,0.19,0.16,0.32,0.24,0.0,0.15,0.34,0.48,0.44,0.37,0.29,0.19,0.28,0.25,0.12,0.13,0.08,0.07,0.15,0.04,0.12,0.17,0.13,0.6388100961538461,0.2,0.01,0.01,0.01,0.06,0
0.5756666666666667,0.52,0.54,0.46,0.44,0.31,0.32,0.46,0.44,0.46,0.5523333333333332,0.54,0.38,0.42,0.42,0.37,0.5,0.46,0.46,0.53,0.5323333333333333,0.65,0.43,0.52,0.47,0.33,0.31,0.4,0.43,0.43,0.19,0.38,0.36,0.34,0.3,0.23,0.38,0.42,0.62,0.7071033653846155,0.46,0.21,0.22,0.17,0.3,0
0.20014350926850924,0.18,0.18,0.07,0.05,0.08,0.08,0.07,0.04,0.09,0.1265947498236198,0.34,0.14,0.1,0.05,0.07,0.09,0.06,0.1,0.09,0.17970807945924044,0.3,0.18,0.12,0.06,0.1,0.04,0.06,0.07,0.16,0.02,0.06,0.07,0.03,0.02,0.02,0.0,0.03,0.19,0.0943389423076923,0.32,0.02,0.02,0.01,0.01,0
0.23657142857142852,0.25,0.26,0.26,0.29,0.24,0.29,0.2,0.15,0.25,0.22437081219434157,0.28,0.52,0.61,0.47,0.48,0.35,0.44,0.35,0.31,0.1141706349206349,0.43,0.32,0.43,0.32,0.31,0.38,0.33,0.3,0.22,0.09,0.07,0.02,0.05,0.02,0.04,0.07,0.04,0.08,0.0749639423076923,0.39,0.01,0.03,0.03,0.02,0
0.6100357142857143,0.6,0.52,0.41,0.38,0.35,0.36,0.32,0.3,0.27,0.6079120879120878,0.46,0.3,0.47,0.35,0.37,0.35,0.25,0.29,0.39,0.494670634920635,0.51,0.35,0.32,0.44,0.31,0.34,0.24,0.27,0.34,0.29,0.17,0.2,0.14,0.31,0.16,0.15,0.18,0.35,0.23048076923076918,0.19,0.22,0.38,0.4,0.23,0
0.31589862914862904,0.24,0.19,0.05,0.22,0.17,0.09,0.13,0.14,0.04,0.42403560328560325,0.38,0.17,0.19,0.39,0.31,0.2,0.35,0.21,0.28,0.31589862914862904,0.4375,0.26,0.23,0.35,0.3,0.3,0.36,0.34,0.3,0.16,0.17,0.31,0.18,0.16,0.06,0.09,0.35,0.35,0.30836538461538465,0.09,0.2,0.19,0.2,0.22,0
0.27385714285714285,0.07,0.12,0.15,0.12,0.11,0.08,0.13,0.21,0.15,0.3002140914640914,0.04,0.09,0.21,0.17,0.17,0.18,0.17,0.18,0.15,0.18181962481962485,0.03,0.14,0.37,0.3,0.25,0.2,0.36,0.34,0.28,0.01,0.44,0.03,0.01,0.01,0.26,0.19,0.06,0.08,0.0749278846153846,0.04,0.01,0.06,0.01,0.09,0
0.3207423964923964,0.7,0.47,0.34,0.34,0.51,0.33,0.34,0.32,0.34,0.3207423964923964,0.47833333333333333,0.54,0.37,0.42,0.4,0.47,0.38,0.53,0.51,0.4775505769746392,0.74,0.64,0.38,0.4,0.54,0.46,0.57,0.58,0.43,0.06,0.22,0.08,0.15,0.13,0.1,0.11,0.23,0.23,0.21132211538461532,0.58,0.03,0.07,0.09,0.11,0
0.9975,0.32,0.48,0.18,0.29,0.19,0.33,0.2,0.3,0.3,0.9739285714285714,0.43,0.38,0.39,0.5,0.3,0.19,0.25,0.36,0.31,0.7463611111111111,0.23,0.31,0.4,0.46,0.34,0.23,0.33,0.38,0.27,0.08,0.1,0.07,0.17,0.04,0.06,0.23,0.04,0.09,0.07490384615384614,0.2,0.1,0.13,0.12,0.17,0
0.7894285714285715,0.65,0.46,0.48,0.48,0.48,0.45,0.53,0.56,0.59,0.4559246031746033,0.61,0.55,0.45,0.48,0.43,0.61,0.59,0.55,0.57,0.7738440170940172,0.7,0.54,0.44,0.51,0.57,0.51,0.54,0.55,0.62,0.56,0.41,0.69,0.56,0.58,0.6,0.69,0.61,0.23,0.23069711538461532,0.54,0.62,0.62,0.66,0.56,0
0.484670634920635,0.38,0.6,0.53,0.36,0.27,0.37,0.35,0.38,0.35,0.483670634920635,0.34,0.49,0.5,0.53,0.54,0.49,0.5,0.51,0.55,0.494670634920635,0.51,0.67,0.68,0.48,0.63,0.52,0.51,0.47,0.45,0.41,0.23,0.29,0.13,0.42,0.36,0.32,0.22,0.57,0.8819951923076923,0.8,0.23,0.1,0.25,0.21,0
0.0,0.0,0.02,0.0,0.03,0.03,0.02,0.11,0.1,0.09,0.1719459621330197,0.02,0.0,0.0,0.03,0.02,0.04,0.07,0.03,0.1,0.08186592672892978,0.0,0.02,0.02,0.01,0.02,0.03,0.08,0.1,0.21,0.02,0.05,0.02,0.0,0.04,0.0,0.04,0.02,0.04,0.026394230769230784,0.09,0.0,0.0,0.0,0.0,0
0.0,0.33,0.17,0.17,0.19,0.15,0.29,0.27,0.31,0.28,0.07200417603552281,0.185,0.09,0.1,0.04,0.08,0.16,0.3,0.28,0.42,0.0,0.4,0.14,0.14,0.13,0.1,0.24,0.25,0.18,0.37,0.42,0.33,0.43,0.45,0.43,0.46,0.63,0.32,0.23,0.29875,0.66,0.37,0.38,0.34,0.49,0
0.44072653223969005,0.17,0.22,0.14,0.2,0.16,0.09,0.21,0.21,0.29,0.22437081219434157,0.39,0.3,0.25,0.22,0.08,0.24,0.16,0.33,0.25,0.3721691986204371,0.46,0.31,0.22,0.22,0.24,0.19,0.23,0.2,0.27,0.2,0.33,0.35,0.38,0.67,0.48,0.56,0.67,0.41,0.49326923076923085,0.39,0.4,0.36,0.27,0.35,0
0.5158214285714285,0.5283333333333333,0.49,0.27,0.3,0.28,0.25,0.29,0.18,0.16,0.5273333333333334,0.33,0.43,0.38,0.48,0.35,0.29,0.33,0.33,0.39,0.2554372294372295,0.365,0.5,0.3,0.32,0.31,0.46,0.32,0.4,0.39,0.2,0.06,0.13,0.17,0.16,0.04,0.05,0.1,0.14,0.1528725961538462,0.16,0.11,0.12,0.2,0.16,0
0.9707142857142856,0.66,0.86,0.77,0.75,0.76,0.76,0.64,0.78,0.56,0.9826428571428572,0.42,0.71,0.8,0.78,0.76,0.81,0.69,0.68,0.74,1.0,0.73,0.73,0.68,0.68,0.66,0.72,0.68,0.72,0.68,0.11,0.26,0.2,0.23,0.29,0.33,0.07,0.18,0.26,0.2697836538461537,0.54,0.12,0.23,0.05,0.52,0
0.03388528138528138,0.02,0.0,0.07,0.06,0.05,0.08,0.07,0.05,0.09,0.25841915600739124,0.02666666666666666,0.07,0.15,0.13,0.15,0.11,0.09,0.06,0.12,0.18181962481962485,0.1,0.09,0.28,0.16,0.13,0.09,0.06,0.05,0.08,0.09,0.04,0.08,0.09,0.08,0.11,0.02,0.13,0.18,0.0652764423076923,0.08,0.11,0.13,0.07,0.09,0
0.3207423964923964,0.66,0.65,0.64,0.66,0.6,0.6,0.58,0.62,0.48,0.3207423964923964,0.8566666666666667,0.78,0.7,0.72,0.57,0.65,0.66,0.72,0.55,0.4775505769746392,0.8,0.75,0.72,0.78,0.75,0.66,0.79,0.7,0.62,0.48,0.3,0.44,0.39,0.34,0.38,0.5,0.76,0.34,0.7848557692307694,0.56,0.6,0.57,0.36,0.56,0
